id,studentId,branchId,staffId,amount,method,bienLaiId,bienLaiPhoto,createdAt
PMT-01207,hv-1084,br-1,u-2,565000,Tiền mặt,BL-2026-005-01207,true,10/05/2026 09:05:30
PMT-01208,hv-1085,br-1,u-2,282500,Chuyển khoản,BL-2026-005-01208,true,08/05/2026 13:03:51
PMT-01209,hv-1085,br-1,u-2,282500,Tiền mặt,BL-2026-005-01209,true,20/05/2026 13:00:55
PMT-01210,hv-1086,br-1,u-1,565000,Tiền mặt,BL-2026-004-01210,true,18/04/2026 12:17:13
PMT-01211,hv-1087,br-1,u-2,1995000,Tiền mặt,BL-2026-004-01211,true,16/04/2026 09:13:10
PMT-01212,hv-1088,br-1,u-1,365000,Tiền mặt,BL-2026-004-01212,true,19/04/2026 17:32:25
PMT-01213,hv-1089,br-1,u-1,365000,Tiền mặt,BL-2026-005-01213,true,12/05/2026 14:16:22
PMT-01214,hv-1090,br-1,u-1,415000,Tiền mặt,BL-2026-004-01214,false,28/04/2026 13:09:07
PMT-01215,hv-1091,br-1,u-2,1845000,Tiền mặt,BL-2026-005-01215,true,13/05/2026 15:11:59
PMT-01216,hv-1092,br-1,u-2,565000,Tiền mặt,BL-2026-005-01216,true,03/05/2026 15:50:28
PMT-01217,hv-1093,br-1,u-2,365000,Tiền mặt,BL-2026-004-01217,false,20/04/2026 10:37:43
PMT-01218,hv-1094,br-1,u-2,1895000,Tiền mặt,BL-2026-005-01218,true,14/05/2026 16:32:40
PMT-01219,hv-1095,br-1,u-1,415000,Tiền mặt,BL-2026-004-01219,true,17/04/2026 08:40:02
PMT-01220,hv-1096,br-1,u-2,565000,Chuyển khoản,BL-2026-005-01220,true,14/05/2026 15:08:01
PMT-01221,hv-1097,br-1,u-2,415000,Tiền mặt,BL-2026-004-01221,true,14/04/2026 10:31:10
PMT-01222,hv-1098,br-1,u-2,365000,Tiền mặt,BL-2026-004-01222,true,17/04/2026 12:59:15
PMT-01223,hv-1099,br-1,u-1,365000,Tiền mặt,BL-2026-005-01223,true,02/05/2026 08:03:19
PMT-01224,hv-1100,br-1,u-1,1995000,Tiền mặt,BL-2026-004-01224,true,23/04/2026 09:32:34
PMT-01225,hv-1101,br-1,u-1,565000,Chuyển khoản,BL-2026-005-01225,false,06/05/2026 15:47:52
PMT-01226,hv-1102,br-1,u-1,1995000,Chuyển khoản,BL-2026-004-01226,true,20/04/2026 09:07:26
PMT-01227,hv-1103,br-1,u-2,1695000,Tiền mặt,BL-2026-005-01227,true,06/05/2026 10:12:21
PMT-01228,hv-1104,br-1,u-2,415000,Tiền mặt,BL-2026-004-01228,true,14/04/2026 15:27:40
PMT-01229,hv-1105,br-1,u-1,282500,Tiền mặt,BL-2026-004-01229,true,21/04/2026 10:44:21
PMT-01230,hv-1105,br-1,u-1,282500,Chuyển khoản,BL-2026-005-01230,true,22/05/2026 10:35:37
PMT-01231,hv-1106,br-1,u-2,282500,Chuyển khoản,BL-2026-004-01231,false,12/04/2026 10:39:44
PMT-01232,hv-1106,br-1,u-2,282500,Chuyển khoản,BL-2026-004-01232,true,28/04/2026 10:35:19
PMT-01233,hv-1107,br-2,u-4,1995000,Tiền mặt,BL-2026-005-01233,true,08/05/2026 12:57:15
PMT-01234,hv-1108,br-2,u-4,997500,Chuyển khoản,BL-2026-005-01234,true,08/05/2026 13:01:36
PMT-01235,hv-1108,br-2,u-4,997500,Chuyển khoản,BL-2026-005-01235,true,24/05/2026 12:54:29
PMT-01236,hv-1109,br-2,u-4,565000,Chuyển khoản,BL-2026-005-01236,true,03/05/2026 12:57:55
PMT-01237,hv-1110,br-2,u-3,1995000,Tiền mặt,BL-2026-005-01237,true,08/05/2026 11:27:53
PMT-01238,hv-1111,br-2,u-3,565000,Tiền mặt,BL-2026-005-01238,true,10/05/2026 16:25:37
PMT-01239,hv-1112,br-2,u-3,415000,Tiền mặt,BL-2026-005-01239,true,14/05/2026 09:05:54
PMT-01240,hv-1113,br-2,u-4,565000,Tiền mặt,BL-2026-004-01240,true,24/04/2026 17:10:24
PMT-01241,hv-1114,br-2,u-3,922500,Tiền mặt,BL-2026-004-01241,true,26/04/2026 08:47:05
PMT-01242,hv-1114,br-2,u-3,922500,Chuyển khoản,BL-2026-005-01242,true,18/05/2026 08:44:17
PMT-01243,hv-1115,br-2,u-3,565000,Tiền mặt,BL-2026-004-01243,true,26/04/2026 10:40:20
PMT-01244,hv-1116,br-2,u-4,282500,Chuyển khoản,BL-2026-004-01244,true,20/04/2026 14:02:24
PMT-01245,hv-1116,br-2,u-4,282500,Tiền mặt,BL-2026-005-01245,true,06/05/2026 13:58:10
PMT-01246,hv-1117,br-2,u-3,282500,Tiền mặt,BL-2026-005-01246,true,09/05/2026 08:31:27
PMT-01247,hv-1117,br-2,u-3,282500,Tiền mặt,BL-2026-005-01247,false,17/05/2026 08:24:37
PMT-01248,hv-1118,br-2,u-3,565000,Chuyển khoản,BL-2026-005-01248,true,06/05/2026 10:50:56
PMT-01249,hv-1119,br-2,u-4,282500,Tiền mặt,BL-2026-004-01249,true,26/04/2026 09:55:28
PMT-01250,hv-1119,br-2,u-4,282500,Tiền mặt,BL-2026-005-01250,true,27/05/2026 09:50:12
PMT-01251,hv-1120,br-2,u-4,565000,Tiền mặt,BL-2026-005-01251,true,30/05/2026 10:35:48
PMT-01252,hv-1121,br-2,u-3,565000,Tiền mặt,BL-2026-004-01252,false,18/04/2026 17:33:24
PMT-01253,hv-1122,br-2,u-3,565000,Tiền mặt,BL-2026-004-01253,true,27/04/2026 10:37:06
PMT-01254,hv-1123,br-2,u-3,282500,Tiền mặt,BL-2026-005-01254,true,02/05/2026 08:41:14
PMT-01255,hv-1124,br-2,u-4,1995000,Tiền mặt,BL-2026-004-01255,true,27/04/2026 12:11:37
PMT-01256,hv-1125,br-2,u-4,565000,Chuyển khoản,BL-2026-005-01256,true,03/05/2026 08:35:35
PMT-01257,hv-1126,br-2,u-3,565000,Chuyển khoản,BL-2026-004-01257,true,14/04/2026 12:48:46
PMT-01258,hv-1127,br-2,u-3,1845000,Chuyển khoản,BL-2026-005-01258,true,05/05/2026 13:05:12
PMT-01259,hv-1128,br-2,u-4,1995000,Tiền mặt,BL-2026-004-01259,true,28/04/2026 08:57:30
PMT-01260,hv-1129,br-2,u-4,565000,Chuyển khoản,BL-2026-005-01260,true,13/05/2026 08:53:33
PMT-01261,hv-1131,br-2,u-3,565000,Tiền mặt,BL-2026-005-01261,true,06/05/2026 17:07:29
PMT-01262,hv-1132,br-2,u-3,565000,Tiền mặt,BL-2026-004-01262,true,30/04/2026 15:33:32
PMT-01263,hv-1133,br-2,u-4,897500,Chuyển khoản,BL-2026-004-01263,true,14/04/2026 13:00:43
PMT-01264,hv-1133,br-2,u-4,897500,Chuyển khoản,BL-2026-005-01264,true,08/05/2026 12:54:38
PMT-01265,hv-1134,br-2,u-3,565000,Chuyển khoản,BL-2026-004-01265,true,28/04/2026 15:20:26
PMT-01266,hv-1136,br-2,u-4,1995000,Chuyển khoản,BL-2026-005-01266,false,14/05/2026 11:33:25
PMT-01267,hv-1137,br-2,u-4,415000,Chuyển khoản,BL-2026-005-01267,false,11/05/2026 12:42:58
PMT-01268,hv-1138,br-2,u-3,565000,Chuyển khoản,BL-2026-004-01268,true,26/04/2026 16:29:44
PMT-01269,hv-1139,br-2,u-4,565000,Tiền mặt,BL-2026-005-01269,true,10/05/2026 17:45:32
PMT-01270,hv-1140,br-2,u-4,1995000,Chuyển khoản,BL-2026-004-01270,true,16/04/2026 17:23:50
PMT-01271,hv-1141,br-2,u-4,565000,Chuyển khoản,BL-2026-004-01271,true,16/04/2026 17:50:08
PMT-01272,hv-1142,br-3,u-5,282500,Tiền mặt,BL-2026-004-01272,true,23/04/2026 08:24:40
PMT-01273,hv-1142,br-3,u-5,282500,Tiền mặt,BL-2026-005-01273,false,16/05/2026 08:20:37
PMT-01274,hv-1143,br-3,u-5,282500,Chuyển khoản,BL-2026-004-01274,true,06/04/2026 09:48:38
PMT-01275,hv-1143,br-3,u-5,282500,Tiền mặt,BL-2026-004-01275,true,27/04/2026 09:43:16
PMT-01276,hv-1145,br-3,u-6,365000,Tiền mặt,BL-2026-005-01276,true,02/05/2026 08:32:38
PMT-01277,hv-1146,br-3,u-5,1995000,Chuyển khoản,BL-2026-005-01277,false,02/05/2026 13:14:07
PMT-01278,hv-1147,br-3,u-6,565000,Chuyển khoản,BL-2026-004-01278,true,25/04/2026 08:05:27
PMT-01279,hv-1148,br-3,u-5,1995000,Tiền mặt,BL-2026-004-01279,false,15/04/2026 15:39:22
PMT-01280,hv-1149,br-3,u-5,365000,Tiền mặt,BL-2026-005-01280,true,12/05/2026 11:27:06
PMT-01281,hv-1150,br-3,u-5,1995000,Tiền mặt,BL-2026-005-01281,true,11/05/2026 10:01:35
PMT-01282,hv-1151,br-3,u-6,365000,Tiền mặt,BL-2026-005-01282,true,12/05/2026 09:27:12
PMT-01283,hv-1153,br-3,u-5,565000,Tiền mặt,BL-2026-005-01283,false,13/05/2026 12:41:00
PMT-01284,hv-1155,br-3,u-5,282500,Tiền mặt,BL-2026-004-01284,true,19/04/2026 17:32:18
PMT-01285,hv-1155,br-3,u-5,282500,Tiền mặt,BL-2026-005-01285,true,05/05/2026 17:26:06
PMT-01286,hv-1156,br-3,u-6,565000,Chuyển khoản,BL-2026-005-01286,true,21/05/2026 17:25:48
PMT-01287,hv-1157,br-3,u-5,997500,Tiền mặt,BL-2026-004-01287,true,26/04/2026 11:53:01
PMT-01288,hv-1157,br-3,u-5,997500,Chuyển khoản,BL-2026-005-01288,true,23/05/2026 11:46:14
PMT-01289,hv-1158,br-1,u-2,1995000,Tiền mặt,BL-2026-005-01289,true,28/05/2026 09:44:22
PMT-01290,hv-1159,br-1,u-2,282500,Chuyển khoản,BL-2026-005-01290,true,30/05/2026 12:46:30
PMT-01291,hv-1160,br-1,u-1,1695000,Tiền mặt,BL-2026-005-01291,true,22/05/2026 17:28:45
PMT-01292,hv-1161,br-1,u-2,565000,Tiền mặt,BL-2026-005-01292,true,17/05/2026 15:15:39
PMT-01293,hv-1162,br-1,u-1,207500,Tiền mặt,BL-2026-005-01293,true,27/05/2026 11:26:06
PMT-01294,hv-1163,br-1,u-1,1995000,Chuyển khoản,BL-2026-005-01294,true,15/05/2026 08:59:07
PMT-01295,hv-1164,br-1,u-2,565000,Tiền mặt,BL-2026-005-01295,true,24/05/2026 09:14:28
PMT-01296,hv-1165,br-1,u-1,565000,Chuyển khoản,BL-2026-005-01296,true,21/05/2026 11:29:18
PMT-01297,hv-1166,br-1,u-2,565000,Chuyển khoản,BL-2026-005-01297,true,08/05/2026 15:42:28
PMT-01298,hv-1167,br-1,u-2,565000,Tiền mặt,BL-2026-005-01298,true,13/05/2026 16:52:57
PMT-01299,hv-1168,br-1,u-1,565000,Tiền mặt,BL-2026-005-01299,true,19/05/2026 17:21:50
PMT-01300,hv-1169,br-1,u-1,565000,Tiền mặt,BL-2026-005-01300,true,11/05/2026 14:33:29
PMT-01301,hv-1170,br-1,u-2,1895000,Tiền mặt,BL-2026-005-01301,true,13/05/2026 16:02:15
PMT-01302,hv-1171,br-1,u-2,365000,Tiền mặt,BL-2026-005-01302,true,13/05/2026 09:49:54
PMT-01303,hv-1172,br-1,u-2,1995000,Chuyển khoản,BL-2026-005-01303,true,14/05/2026 18:03:18
PMT-01304,hv-1173,br-1,u-1,282500,Tiền mặt,BL-2026-005-01304,true,12/05/2026 16:41:52
PMT-01305,hv-1173,br-1,u-1,282500,Tiền mặt,BL-2026-005-01305,true,19/05/2026 16:37:52
PMT-01306,hv-1174,br-1,u-2,565000,Chuyển khoản,BL-2026-005-01306,true,29/05/2026 14:13:24
PMT-01307,hv-1176,br-1,u-2,415000,Tiền mặt,BL-2026-005-01307,true,17/05/2026 17:45:39
PMT-01308,hv-1177,br-1,u-1,565000,Tiền mặt,BL-2026-005-01308,false,29/05/2026 11:09:24
PMT-01309,hv-1178,br-1,u-1,365000,Tiền mặt,BL-2026-005-01309,false,16/05/2026 16:47:22
PMT-01310,hv-1179,br-1,u-1,365000,Chuyển khoản,BL-2026-005-01310,true,19/05/2026 09:58:38
PMT-01311,hv-1180,br-1,u-2,1995000,Tiền mặt,BL-2026-005-01311,true,25/05/2026 12:06:03
PMT-01312,hv-1181,br-1,u-2,415000,Tiền mặt,BL-2026-005-01312,true,21/05/2026 12:48:31
PMT-01313,hv-1182,br-1,u-1,282500,Tiền mặt,BL-2026-005-01313,true,28/05/2026 12:55:59
PMT-01314,hv-1183,br-1,u-1,1995000,Tiền mặt,BL-2026-005-01314,true,15/05/2026 15:39:56
PMT-01315,hv-1184,br-1,u-1,565000,Chuyển khoản,BL-2026-005-01315,true,15/05/2026 13:42:11
PMT-01316,hv-1185,br-1,u-2,365000,Tiền mặt,BL-2026-005-01316,true,09/05/2026 09:35:11
PMT-01317,hv-1186,br-1,u-2,565000,Tiền mặt,BL-2026-005-01317,true,04/05/2026 11:27:15
PMT-01318,hv-1187,br-1,u-1,997500,Chuyển khoản,BL-2026-005-01318,true,08/05/2026 11:47:22
PMT-01319,hv-1188,br-1,u-2,415000,Chuyển khoản,BL-2026-005-01319,true,11/05/2026 14:13:37
PMT-01320,hv-1189,br-1,u-2,565000,Chuyển khoản,BL-2026-005-01320,true,27/05/2026 14:29:44
PMT-01321,hv-1190,br-2,u-3,565000,Tiền mặt,BL-2026-005-01321,true,12/05/2026 09:23:32
PMT-01322,hv-1191,br-2,u-4,997500,Chuyển khoản,BL-2026-005-01322,true,14/05/2026 08:50:46
PMT-01323,hv-1192,br-2,u-4,365000,Chuyển khoản,BL-2026-005-01323,true,30/05/2026 13:28:58
PMT-01324,hv-1193,br-2,u-3,1995000,Tiền mặt,BL-2026-005-01324,true,12/05/2026 15:59:37
PMT-01325,hv-1195,br-2,u-4,565000,Tiền mặt,BL-2026-005-01325,true,21/05/2026 09:22:59
PMT-01326,hv-1198,br-2,u-4,1995000,Chuyển khoản,BL-2026-005-01326,true,22/05/2026 09:20:14
PMT-01327,hv-1199,br-2,u-4,282500,Chuyển khoản,BL-2026-005-01327,true,18/05/2026 10:49:06
PMT-01328,hv-1199,br-2,u-4,282500,Tiền mặt,BL-2026-005-01328,true,25/05/2026 10:46:12
PMT-01329,hv-1200,br-2,u-3,1995000,Tiền mặt,BL-2026-005-01329,true,20/05/2026 09:14:45
PMT-01330,hv-1206,br-3,u-6,565000,Chuyển khoản,BL-2026-005-01330,true,05/05/2026 08:49:28
PMT-01331,hv-1207,br-3,u-5,182500,Tiền mặt,BL-2026-005-01331,true,26/05/2026 17:32:07
PMT-01332,hv-1208,br-3,u-5,1995000,Chuyển khoản,BL-2026-005-01332,true,05/05/2026 13:04:22
